"","country","latitude","longitude","primary_fuel"
"18500","POL",51.5999,18.9675,"Coal"
"18501","POL",51.8413,19.3939,"Coal"
"18502","POL",51.9514,15.4879,"Gas"
"18503","POL",49.9642,18.6266,"Coal"
"18504","POL",51.7985,19.4216,"Coal"
"18505","POL",51.7462,19.5403,"Coal"
"18506","POL",52.2945,20.9942,"Coal"
"18571","POL",54.5535,18.4803,"Coal"
"18577","POL",50.2132,19.2273,"Coal"
"18578","POL",50.2064,19.2046,"Coal"
"18579","POL",52.2837,18.2695,"Coal"
"18580","POL",51.5829,21.5478,"Coal"
"18581","POL",51.6658,21.4647,"Coal"
"18582","POL",51.6668,21.4614,"Coal"
"18590","POL",50.7514,17.8845,"Coal"
"18591","POL",53.1019,21.6053,"Coal"
"18592","POL",53.1039,21.6118,"Coal"
"18596","POL",53.3907,14.5253,"Coal"
"18599","POL",52.4361,16.9873,"Coal"
"18600","POL",50.4365,21.3377,"Coal"
"18602","POL",51.4574,21.9744,"Coal"
"18603","POL",52.3013,18.2344,"Coal"
"18604","POL",52.3014,18.2369,"Coal"
"18607","POL",50.1331,18.5232,"Coal"
"18608","POL",50.2083,19.4617,"Coal"
"18612","POL",50.5538,22.0787,"Coal"
"18615","POL",53.4116,14.5858,"Coal"
"18617","POL",50.9482,14.9128,"Coal"
"18619","POL",50.0411,18.6298,"Coal"
"18621","POL",50.3499,19.1412,"Coal"
"18623","POL",50.1331,18.8465,"Coal"
"18820","PRT",40.1245,-8.775,"Gas"
"18904","PRT",39.4689,-8.1113,"Gas"
"18906","PRT",39.468,-8.1097,"Coal"
"18951","PRT",39.0118,-8.9521,"Gas"
"19010","PRT",37.9322,-8.8038,"Coal"
"19032","PRT",41.07,-8.4587,"Gas"
"19096","QAT",25.2065,51.3926,"Gas"
"19097","QAT",25.2997,51.4046,"Gas"
"19098","QAT",25.194,51.5246,"Gas"
"19099","QAT",24.9753,51.5783,"Gas"
"19100","QAT",24.9713,51.5811,"Gas"
"19101","QAT",25.2058,51.6174,"Gas"
"19102","QAT",25.1989,51.6166,"Gas"
"19103","QAT",25.1978,51.6167,"Gas"
"19104","QAT",25.1964,51.6159,"Gas"
"19105","QAT",25.9228,51.5452,"Gas"
"19106","QAT",25.9243,51.5481,"Gas"
"19107","QAT",25.936,51.5235,"Gas"
"19135","ROU",47.1473,27.7172,"Coal"
"19137","ROU",44.3886,23.718,"Coal"
"19142","ROU",45.9134,22.8254,"Coal"
"19144","ROU",45.3647,23.261,"Coal"
"19148","ROU",44.9068,23.1383,"Coal"
"19155","ROU",45.166,27.9235,"Gas"
"19156","ROU",44.8802,25.9988,"Gas"
"19157","ROU",44.4233,25.979,"Gas"
"19158","ROU",44.4233,25.979,"Gas"
"19159","ROU",44.8802,25.9988,"Gas"
"19160","ROU",44.345,23.8156,"Coal"
"19161","ROU",44.6751,22.6878,"Coal"
"19162","ROU",45.436,27.9814,"Gas"
"19163","ROU",45.04,24.29,"Coal"
"19164","ROU",46.4677,24.1833,"Gas"
"19165","ROU",47.0842,21.8928,"Coal"
"19166","ROU",44.372,26.1073,"Gas"
"19167","ROU",44.6694,23.408,"Coal"
"19177","RUS",43.4202,39.9492,"Gas"
"19182","RUS",50.2274,136.8821,"Gas"
"19183","RUS",64.7305,177.4995,"Gas"
"19184","RUS",67.5981,33.4228,"Coal"
"19185","RUS",55.6389,60.7786,"Coal"
"19186","RUS",63.0342,147.1806,"Coal"
"19187","RUS",64.5753,40.5731,"Gas"
"19188","RUS",43.3714,132.305,"Gas"
"19189","RUS",46.3321,48.0861,"Gas"
"19190","RUS",46.3753,48.0881,"Gas"
"19192","RUS",59.8701,30.2869,"Gas"
"19196","RUS",51.9756,47.7833,"Gas"
"19198","RUS",55.4478,78.3656,"Coal"
"19199","RUS",53.3357,83.6101,"Coal"
"19203","RUS",50.6,36.6186,"Gas"
"19207","RUS",53.5097,45.3184,"Gas"
"19208","RUS",59.4069,56.7358,"Gas"
"19209","RUS",59.3872,56.7753,"Gas"
"19210","RUS",55.5794,89.0725,"Coal"
"19211","RUS",53.1992,50.2944,"Gas"
"19214","RUS",52.4918,85.0848,"Coal"
"19215","RUS",59.7814,60.1756,"Coal"
"19220","RUS",53.2164,34.6592,"Gas"
"19221","RUS",44.8291,44.1064,"Gas"
"19227","RUS",56.8498,60.549,"Gas"
"19228","RUS",53.3954,59.0199,"Coal"
"19229","RUS",57.9196,60.0076,"Coal"
"19230","RUS",55.7386,84.9099,"Coal"
"19231","RUS",53.575,49.2453,"Gas"
"19232","RUS",56.2332,90.4042,"Coal"
"19235","RUS",55.7528,37.7303,"Gas"
"19236","RUS",55.7833,37.5022,"Gas"
"19237","RUS",54.9028,38.055,"Coal"
"19238","RUS",55.7001,37.586,"Gas"
"19239","RUS",55.8947,37.5107,"Gas"
"19240","RUS",55.6341,37.8173,"Coal"
"19241","RUS",55.9162,37.6879,"Gas"
"19242","RUS",55.8917,37.5061,"Gas"
"19243","RUS",59.8737,30.504,"Gas"
"19244","RUS",55.7242,37.6966,"Gas"
"19245","RUS",55.705,37.65,"Gas"
"19246","RUS",59.1372,37.8484,"Gas"
"19247","RUS",46.4253,47.9744,"Gas"
"19248","RUS",56.0259,37.4408,"Gas"
"19250","RUS",59.1781,37.6999,"Gas"
"19251","RUS",53.6834,84.9897,"Gas"
"19252","RUS",58.3978,45.4773,"Coal"
"19254","RUS",59.9342,30.3875,"Gas"
"19255","RUS",59.9228,30.324,"Gas"
"19256","RUS",46.4196,48.0996,"Gas"
"19257","RUS",56.7282,53.9277,"Coal"
"19258","RUS",69.7044,170.2903,"Coal"
"19260","RUS",56.126,47.2996,"Gas"
"19261","RUS",55.23,61.4908,"Gas"
"19262","RUS",55.2014,61.4031,"Gas"
"19263","RUS",54.136,36.48,"Coal"
"19268","RUS",52.0539,113.3575,"Coal"
"19269","RUS",52.0117,113.5111,"Coal"
"19270","RUS",56.8504,124.9096,"Coal"
"19271","RUS",61.395,30.9483,"Oil"
"19273","RUS",53.2561,39.1642,"Gas"
"19274","RUS",51.469,140.7741,"Gas"
"19275","RUS",69.3051,139.9745,"Gas"
"19277","RUS",66.5567,66.5757,"Oil"
"19278","RUS",66.5527,66.5811,"Oil"
"19279","RUS",54.9876,33.3761,"Gas"
"19280","RUS",59.8686,30.9789,"Gas"
"19282","RUS",56.2336,43.5208,"Gas"
"19283","RUS",44.4388,38.7636,"Gas"
"19284","RUS",53.1573,38.1179,"Gas"
"19287","RUS",66.4013,-179.1338,"Gas"
"19292","RUS",51.4603,46.1537,"Gas"
"19294","RUS",47.8714,40.0186,"Coal"
"19296","RUS",55.7481,37.6302,"Gas"
"19300","RUS",59.7614,30.5752,"Gas"
"19301","RUS",56.8809,60.644,"Gas"
"19302","RUS",50.6116,36.5649,"Gas"
"19303","RUS",47.4803,40.0983,"Gas"
"19304","RUS",57.3756,61.4311,"Gas"
"19305","RUS",55.9171,37.9736,"Gas"
"19306","RUS",53.4109,58.9491,"Gas"
"19307","RUS",44.9209,38.0217,"Gas"
"19308","RUS",54.2258,45.1602,"Gas"
"19309","RUS",58.5775,31.2789,"Gas"
"19310","RUS",53.0121,36.1571,"Gas"
"19311","RUS",54.3702,41.942,"Gas"
"19312","RUS",52.7736,41.4076,"Gas"
"19313","RUS",60.0254,30.6143,"Gas"
"19314","RUS",54.9558,41.408,"Gas"
"19315","RUS",50.5609,36.5806,"Gas"
"19316","RUS",46.2986,44.3157,"Gas"
"19317","RUS",57.9368,56.8429,"Gas"
"19318","RUS",55.649,37.6411,"Gas"
"19319","RUS",55.6596,37.4015,"Gas"
"19320","RUS",55.8993,53.9379,"Gas"
"19321","RUS",58.2713,75.7496,"Gas"
"19322","RUS",43.1258,131.8781,"Gas"
"19323","RUS",57.7491,76.4345,"Gas"
"19324","RUS",55.61,37.2628,"Gas"
"19325","RUS",60.5531,76.4839,"Gas"
"19326","RUS",53.4374,56.0305,"Gas"
"19327","RUS",55.9408,58.2732,"Gas"
"19328","RUS",44.1055,39.1003,"Gas"
"19329","RUS",53.377,83.7713,"Gas"
"19330","RUS",55.6459,37.6987,"Gas"
"19331","RUS",55.6753,37.7871,"Gas"
"19332","RUS",55.7217,36.8678,"Gas"
"19333","RUS",55.7428,37.9807,"Gas"
"19334","RUS",66.1798,57.3316,"Gas"
"19335","RUS",51.4821,58.4589,"Gas"
"19336","RUS",66.5378,66.671,"Gas"
"19337","RUS",54.7643,56.2457,"Gas"
"19343","RUS",51.2809,37.5784,"Gas"
"19345","RUS",54.5912,22.1818,"Gas"
"19346","RUS",51.3008,106.4833,"Coal"
"19352","RUS",57.72,39.6901,"Gas"
"19354","RUS",56.2517,43.62,"Gas"
"19357","RUS",66.0416,60.1572,"Coal"
"19360","RUS",51.754,58.8033,"Gas"
"19361","RUS",56.5699,104.1407,"Coal"
"19362","RUS",52.5656,103.9317,"Coal"
"19363","RUS",52.7824,103.6026,"Coal"
"19364","RUS",53.124,103.1326,"Coal"
"19366","RUS",52.1851,104.09,"Coal"
"19368","RUS",57.0325,40.9411,"Oil"
"19369","RUS",56.9614,41.1095,"Coal"
"19370","RUS",56.9907,41.0113,"Gas"
"19371","RUS",57.0231,40.3848,"Gas"
"19372","RUS",56.8454,53.1783,"Gas"
"19373","RUS",56.8936,53.3404,"Gas"
"19374","RUS",56.2292,95.6961,"Coal"
"19375","RUS",55.3674,86.0684,"Coal"
"19376","RUS",56.1097,93.0948,"Coal"
"19377","RUS",53.7697,87.0876,"Coal"
"19379","RUS",58.7066,59.5119,"Gas"
"19381","RUS",54.6619,20.5908,"Gas"
"19383","RUS",54.548,36.2612,"Gas"
"19384","RUS",52.9699,158.6806,"Gas"
"19385","RUS",53.0114,158.7394,"Gas"
"19386","RUS",48.3214,40.2394,"Gas"
"19388","RUS",50.1115,45.4005,"Gas"
"19389","RUS",51.8661,54.7741,"Gas"
"19390","RUS",56.2486,54.5882,"Gas"
"19392","RUS",54.8581,38.2597,"Coal"
"19393","RUS",55.8674,48.9521,"Gas"
"19394","RUS",55.7606,49.1255,"Gas"
"19395","RUS",55.3333,86.0833,"Coal"
"19396","RUS",48.4136,135.1175,"Coal"
"19397","RUS",48.5713,135.1509,"Coal"
"19398","RUS",50.8539,115.7,"Coal"
"19399","RUS",59.4892,32.0503,"Gas"
"19400","RUS",58.621,49.5944,"Coal"
"19401","RUS",58.6216,49.6716,"Gas"
"19402","RUS",58.5558,49.9831,"Gas"
"19403","RUS",58.5495,49.5833,"Coal"
"19404","RUS",43.9083,42.7182,"Gas"
"19405","RUS",58.8664,57.5556,"Coal"
"19406","RUS",52.7501,32.2546,"Gas"
"19410","RUS",50.5407,137.0372,"Coal"
"19411","RUS",53.1347,140.7236,"Gas"
"19412","RUS",56.741,36.7707,"Gas"
"19416","RUS",57.7536,41.03,"Gas"
"19417","RUS",52.5968,41.528,"Gas"
"19418","RUS",60.9575,46.4848,"Gas"
"19419","RUS",45.0178,39.0608,"Gas"
"19420","RUS",56.3654,61.9701,"Coal"
"19423","RUS",56.1503,94.4806,"Coal"
"19425","RUS",57.4596,41.1741,"Gas"
"19426","RUS",52.7715,55.8231,"Gas"
"19429","RUS",55.413,65.2314,"Coal"
"19430","RUS",55.4908,65.3611,"Gas"
"19432","RUS",51.7308,36.1985,"Gas"
"19433","RUS",53.1166,46.6,"Coal"
"19434","RUS",51.7017,94.5444,"Coal"
"19435","RUS",66.6652,66.4185,"Gas"
"19438","RUS",52.5896,39.4944,"Gas"
"19439","RUS",52.4099,37.543,"Gas"
"19441","RUS",53.6516,91.7779,"Coal"
"19443","RUS",59.5835,150.7869,"Coal"
"19447","RUS",42.9746,47.5308,"Gas"
"19451","RUS",49.0051,140.2247,"Coal"
"19452","RUS",51.4346,57.5726,"Coal"
"19455","RUS",43.0048,131.9163,"Gas"
"19456","RUS",43.0538,131.8868,"Gas"
"19457","RUS",43.0367,131.8834,"Gas"
"19458","RUS",63.703,67.2385,"Gas"
"19459","RUS",61.8183,50.7263,"Gas"
"19460","RUS",68.9581,33.0592,"Oil"
"19462","RUS",53.1347,140.7244,"Gas"
"19463","RUS",62.5599,113.977,"Gas"
"19464","RUS",56.0379,90.3478,"Coal"
"19465","RUS",52.5558,39.6001,"Gas"
"19466","RUS",55.3511,85.9942,"Coal"
"19467","RUS",55.6906,52.4758,"Gas"
"19469","RUS",67.6413,53.0379,"Gas"
"19470","RUS",56.6689,124.8533,"Coal"
"19471","RUS",44.6595,41.9294,"Gas"
"19477","RUS",55.6066,51.9404,"Gas"
"19478","RUS",55.6066,51.9404,"Gas"
"19481","RUS",58.6141,59.8537,"Gas"
"19483","RUS",60.9758,76.9433,"Gas"
"19484","RUS",56.5008,43.5861,"Gas"
"19485","RUS",51.7738,143.1131,"Gas"
"19486","RUS",69.5183,88.3442,"Gas"
"19487","RUS",69.3342,88.2314,"Coal"
"19488","RUS",69.323,87.951,"Coal"
"19489","RUS",58.6236,31.2219,"Coal"
"19490","RUS",46.368,143.353,"Oil"
"19491","RUS",56.8397,60.841,"Gas"
"19492","RUS",52.2508,104.2039,"Coal"
"19493","RUS",54.5649,39.7662,"Gas"
"19494","RUS",53.6661,55.8849,"Gas"
"19495","RUS",54.033,102.0351,"Coal"
"19496","RUS",47.4,40.2333,"Coal"
"19497","RUS",53.1103,49.9204,"Gas"
"19498","RUS",53.0816,49.8701,"Gas"
"19499","RUS",54.0864,38.2375,"Gas"
"19500","RUS",54.9993,82.8743,"Coal"
"19501","RUS",55.0081,82.854,"Coal"
"19502","RUS",55.1,82.9894,"Coal"
"19503","RUS",55.0056,83.0606,"Coal"
"19506","RUS",51.2246,58.3641,"Coal"
"19509","RUS",55.1375,36.6133,"Gas"
"19510","RUS",53.5733,142.9098,"Gas"
"19511","RUS",55.0838,73.2121,"Coal"
"19514","RUS",52.9879,36.0983,"Gas"
"19520","RUS",51.2408,58.4986,"Gas"
"19522","RUS",51.4914,156.5064,"Oil"
"19524","RUS",43.0615,133.1355,"Coal"
"19528","RUS",65.1344,57.3156,"Gas"
"19529","RUS",53.1601,45.0082,"Gas"
"19531","RUS",57.9772,56.2561,"Gas"
"19532","RUS",58.4959,56.3471,"Gas"
"19533","RUS",57.925,56.1472,"Gas"
"19534","RUS",54.0336,37.5361,"Gas"
"19535","RUS",59.8731,30.2467,"Gas"
"19536","RUS",56.8948,59.9839,"Gas"
"19537","RUS",61.8036,34.2756,"Gas"
"19540","RUS",57.9839,106.7944,"Gas"
"19541","RUS",59.8746,30.5035,"Gas"
"19542","RUS",50.3572,119.0956,"Coal"
"19543","RUS",46.4625,134.2911,"Coal"
"19544","RUS",61.107,70.2429,"Gas"
"19545","RUS",55.0288,56.033,"Gas"
"19546","RUS",57.5097,29.9694,"Gas"
"19549","RUS",49.7482,129.6922,"Coal"
"19551","RUS",57.1067,61.7117,"Coal"
"19552","RUS",47.2161,39.5794,"Gas"
"19555","RUS",51.5425,81.2086,"Coal"
"19562","RUS",55.7917,37.3849,"Gas"
"19563","RUS",48.9791,142.9641,"Coal"
"19564","RUS",51.8433,55.0988,"Gas"
"19565","RUS",53.3969,55.8875,"Gas"
"19566","RUS",53.145,50.0564,"Gas"
"19568","RUS",53.2514,50.2756,"Gas"
"19569","RUS",54.2171,45.2093,"Gas"
"19570","RUS",56.4492,53.7714,"Gas"
"19571","RUS",51.6239,46.0097,"Gas"
"19572","RUS",51.5223,46.0339,"Gas"
"19574","RUS",54.9048,43.3379,"Gas"
"19578","RUS",59.6334,60.7051,"Coal"
"19579","RUS",60.0758,30.4744,"Gas"
"19580","RUS",60.016,30.0978,"Gas"
"19581","RUS",64.5627,39.8339,"Coal"
"19582","RUS",56.6195,84.8123,"Coal"
"19583","RUS",47.7583,40.2997,"Gas"
"19584","RUS",55.5833,39.5611,"Gas"
"19585","RUS",53.9486,37.6489,"Gas"
"19586","RUS",50.5369,116.3158,"Coal"
"19587","RUS",58.3303,78.4879,"Gas"
"19589","RUS",56.4396,61.9161,"Gas"
"19591","RUS",47.2161,39.5794,"Gas"
"19592","RUS",54.7713,32.1439,"Gas"
"19593","RUS",55.6056,32.4139,"Gas"
"19594","RUS",43.5947,39.7544,"Gas"
"19596","RUS",59.6957,56.675,"Gas"
"19597","RUS",56.3525,43.8914,"Gas"
"19598","RUS",63.5762,53.9865,"Coal"
"19599","RUS",53.5119,87.2669,"Coal"
"19600","RUS",57.0023,60.4635,"Gas"
"19601","RUS",53.9197,56.5224,"Gas"
"19602","RUS",45.3122,41.5111,"Gas"
"19603","RUS",53.6666,55.9619,"Gas"
"19604","RUS",61.2794,73.4889,"Gas"
"19605","RUS",56.876,60.594,"Gas"
"19606","RUS",54.6644,20.1241,"Oil"
"19610","RUS",53.0642,48.3994,"Gas"
"19611","RUS",55.7603,37.528,"Gas"
"19612","RUS",51.766,36.1389,"Gas"
"19614","RUS",57.9311,60.0832,"Gas"
"19615","RUS",59.7583,30.5897,"Gas"
"19616","RUS",54.8402,56.091,"Gas"
"19617","RUS",54.84,56.0911,"Gas"
"19618","RUS",47.2161,39.5794,"Gas"
"19619","RUS",55.8833,38.7833,"Gas"
"19620","RUS",50.0819,118.0942,"Coal"
"19621","RUS",59.7931,110.8726,"Gas"
"19622","RUS",52.7533,41.4785,"Gas"
"19623","RUS",57.0252,40.3841,"Gas"
"19624","RUS",42.885,47.6503,"Gas"
"19626","RUS",59.9069,30.3344,"Gas"
"19629","RUS",52.4622,103.9791,"Coal"
"19630","RUS",56.1227,101.5965,"Coal"
"19631","RUS",52.5329,103.9365,"Coal"
"19632","RUS",56.7709,60.5533,"Gas"
"19633","RUS",59.1276,37.8291,"Gas"
"19634","RUS",55.8124,37.3858,"Gas"
"19635","RUS",58.2449,68.4453,"Gas"
"19636","RUS",53.5472,49.4539,"Coal"
"19640","RUS",55.6457,37.9243,"Gas"
"19641","RUS",56.4731,84.9964,"Coal"
"19642","RUS",56.4822,84.9451,"Gas"
"19643","RUS",56.6211,85.0422,"Gas"
"19644","RUS",54.0369,61.6472,"Coal"
"19646","RUS",55.1164,60.1428,"Gas"
"19647","RUS",56.8526,35.8575,"Gas"
"19648","RUS",56.9047,35.9058,"Coal"
"19649","RUS",56.8425,35.9626,"Gas"
"19650","RUS",57.0867,65.6269,"Gas"
"19652","RUS",52.5296,39.6478,"Gas"
"19653","RUS",54.9131,56.0719,"Gas"
"19655","RUS",51.8327,107.6151,"Coal"
"19657","RUS",54.3472,48.625,"Gas"
"19658","RUS",66.0922,76.7341,"Gas"
"19659","RUS",66.035,78.0838,"Gas"
"19662","RUS",58.0492,102.8088,"Coal"
"19664","RUS",67.8036,83.5328,"Gas"
"19665","RUS",59.9253,30.2469,"Gas"
"19668","RUS",57.3556,59.9603,"Gas"
"19673","RUS",56.1448,40.4546,"Gas"
"19674","RUS",43.1003,131.9728,"Gas"
"19675","RUS",43.1009,131.9722,"Coal"
"19676","RUS",56.1448,40.4546,"Gas"
"19677","RUS",47.4961,42.2106,"Gas"
"19678","RUS",48.5677,44.4498,"Gas"
"19679","RUS",48.5031,44.6089,"Gas"
"19680","RUS",48.4575,44.6683,"Gas"
"19684","RUS",59.195,39.9389,"Gas"
"19685","RUS",48.775,44.8397,"Gas"
"19687","RUS",48.8242,44.8178,"Gas"
"19688","RUS",67.6106,64.0814,"Coal"
"19689","RUS",51.6867,39.1577,"Gas"
"19690","RUS",67.5,64.0181,"Coal"
"19692","RUS",59.9694,30.3767,"Gas"
"19694","RUS",57.6064,34.5633,"Gas"
"19695","RUS",53.8786,87.2344,"Coal"
"19696","RUS",55.4273,65.293,"Gas"
"19697","RUS",62.0598,129.7743,"Gas"
"19698","RUS",62.054,129.6294,"Gas"
"19699","RUS",62.0443,129.7639,"Gas"
"19700","RUS",57.5506,39.7711,"Gas"
"19701","RUS",59.3378,57.2461,"Gas"
"19702","RUS",52.5947,38.5148,"Gas"
"19703","RUS",56.6322,47.8722,"Gas"
"19707","RUS",59.8276,30.4512,"Gas"
"19708","RUS",46.9981,142.7422,"Coal"
"19709","RUS",54.4557,61.2325,"Gas"
"19711","RUS",55.2903,52.0228,"Gas"
"19712","RUS",58.0772,55.7706,"Gas"
"19713","RUS",53.7695,87.2436,"Coal"
"19715","RUS",52.7264,58.7072,"Gas"
"19719","RUS",61.0629,42.1147,"Gas"
"19722","RWA",-1.891,30.066,"Oil"
"19723","RWA",-1.882,30.074,"Oil"
"19724","RWA",-2.068,29.32,"Gas"
"19733","SAU",25.94,49.688,"Gas"
"19734","SAU",26.23,36.487,"Oil"
"19735","SAU",29.78,40.012,"Oil"
"19736","SAU",31.26,37.424,"Oil"
"19737","SAU",20.09,41.439,"Oil"
"19738","SAU",30.93,41.056,"Oil"
"19739","SAU",18.25,42.578,"Oil"
"19740","SAU",25.82,49.339,"Gas"
"19742","SAU",26.18,50.209,"Oil"
"19743","SAU",27.19,49.721,"Gas"
"19744","SAU",26.96,49.595,"Gas"
"19745","SAU",19.99,42.393,"Oil"
"19746","SAU",26.4,43.944,"Oil"
"19747","SAU",26.38,50.093,"Gas"
"19748","SAU",27.37,35.659,"Oil"
"19751","SAU",27.46,46.864,"Gas"
"19752","SAU",26.85,49.896,"Gas"
"19753","SAU",27.47,41.742,"Oil"
"19754","SAU",27.46,41.742,"Oil"
"19755","SAU",25.83,50.132,"Gas"
"19756","SAU",25.31,49.343,"Oil"
"19757","SAU",16.94,42.633,"Oil"
"19758","SAU",21.55,39.118,"Oil"
"19759","SAU",21.45,39.186,"Oil"
"19760","SAU",21.43,39.205,"Oil"
"19761","SAU",21.21,39.177,"Oil"
"19762","SAU",26.8,50.006,"Gas"
"19763","SAU",26.8,50.005,"Gas"
"19764","SAU",26.91,49.769,"Gas"
"19765","SAU",27.02,49.531,"Gas"
"19767","SAU",27.15,49.207,"Gas"
"19768","SAU",22.31,46.662,"Oil"
"19770","SAU",24.53,39.676,"Oil"
"19771","SAU",24.53,39.676,"Oil"
"19772","SAU",21.47,39.799,"Oil"
"19773","SAU",26.9,49.769,"Gas"
"19774","SAU",27.58,48.868,"Gas"
"19775","SAU",17.6,44.337,"Oil"
"19776","SAU",24.53,46.86,"Oil"
"19777","SAU",28.35,46.049,"Oil"
"19778","SAU",26.2,44.015,"Oil"
"19779","SAU",26.55,49.932,"Gas"
"19780","SAU",25.86,50.118,"Gas"
"19781","SAU",25.86,50.118,"Gas"
"19782","SAU",22.65,39.068,"Oil"
"19783","SAU",22.66,39.033,"Oil"
"19784","SAU",22.71,39.021,"Oil"
"19785","SAU",22.67,39.037,"Oil"
"19786","SAU",29.62,43.526,"Oil"
"19787","SAU",27.53,49.143,"Gas"
"19788","SAU",26.69,50.103,"Gas"
"19789","SAU",24.52,46.865,"Gas"
"19790","SAU",24.41,47.013,"Oil"
"19791","SAU",24.79,45.627,"Oil"
"19792","SAU",24.79,45.621,"Gas"
"19793","SAU",24.65,46.728,"Oil"
"19794","SAU",24.65,46.671,"Oil"
"19795","SAU",24.76,46.592,"Oil"
"19796","SAU",24.57,46.883,"Gas"
"19797","SAU",24.6,46.571,"Gas"
"19798","SAU",24.95,47.065,"Oil"
"19799","SAU",28.01,48.751,"Gas"
"19800","SAU",20.63,39.552,"Oil"
"19801","SAU",20.63,39.555,"Oil"
"19802","SAU",17.33,47.093,"Oil"
"19803","SAU",25.68,49.433,"Gas"
"19804","SAU",25.68,49.449,"Gas"
"19805","SAU",17.66,42.063,"Oil"
"19806","SAU",17.66,42.077,"Oil"
"19807","SAU",30.46,38.214,"Oil"
"19808","SAU",28.47,36.519,"Oil"
"19809","SAU",28.47,36.521,"Oil"
"19810","SAU",28.47,36.517,"Oil"
"19811","SAU",28.47,36.522,"Oil"
"19812","SAU",21.28,40.407,"Oil"
"19813","SAU",19.1,41.156,"Oil"
"19814","SAU",25.19,49.312,"Gas"
"19815","SAU",25.19,49.307,"Gas"
"19817","SAU",27.11,49.312,"Gas"
"19818","SAU",23.98,38.257,"Gas"
"19819","SAU",24.12,38.118,"Oil"
"19820","SAU",23.86,38.383,"Oil"
"19821","SAU",23.97,38.219,"Oil"
"19822","SAU",23.87,38.366,"Oil"
"19823","SEN",14.717,-17.478,"Oil"
"19825","SEN",12.5819,-16.2782,"Oil"
"19826","SEN",17.7197,-17.2996,"Oil"
"19828","SEN",14.15,-16.0667,"Oil"
"19830","SEN",16.0333,-16.5,"Oil"
"19837","SRB",44.4806,20.2934,"Coal"
"19838","SRB",42.6773,21.0886,"Coal"
"19839","SRB",42.6945,21.059,"Coal"
"19840","SRB",44.7229,21.1717,"Coal"
"19841","SRB",44.7307,21.2104,"Coal"
"19842","SRB",44.2248,21.1627,"Coal"
"19843","SRB",44.6711,20.1593,"Coal"
"19844","SRB",44.6551,20.0053,"Coal"
"19845","SLE",7.7675,-12.2931,"Oil"
"19847","SLE",8.4929,-13.2474,"Oil"
"19848","SGP",1.2843,103.725,"Gas"
"19849","SGP",1.2824,103.675,"Gas"
"19851","SGP",1.2715,103.7989,"Gas"
"19852","SGP",1.2813,103.7239,"Gas"
"19853","SGP",1.2765,103.7266,"Gas"
"19854","SGP",1.28,103.727,"Oil"
"19855","SGP",1.254,103.7026,"Gas"
"19856","SGP",1.4655,103.7996,"Gas"
"19857","SGP",1.464,103.7976,"Oil"
"19859","SGP",1.2888,103.6414,"Gas"
"19860","SGP",1.2896,103.6397,"Oil"
"19875","SVK",48.2022,18.597,"Gas"
"19879","SVK",48.4296,17.6978,"Gas"
"19883","SVK",48.6988,18.5335,"Coal"
"19886","SVK",48.1775,17.1548,"Gas"
"19891","SVK",48.5536,21.9782,"Coal"
"19892","SVN",45.9975,15.4796,"Gas"
"19893","SVN",46.058,14.5451,"Coal"
"19897","SVN",46.3723,15.0534,"Coal"
"19898","SVN",46.1258,15.0611,"Coal"
"19900","ZAF",-33.8841,18.5336,"Gas"
"19903","ZAF",-33.592,18.4607,"Oil"
"19905","ZAF",-25.9444,29.7917,"Coal"
"19911","ZAF",-26.6201,30.0911,"Coal"
"19926","ZAF",-25.9595,29.3409,"Coal"
"19930","ZAF",-34.1653,21.9608,"Oil"
"19934","ZAF",-26.7695,28.4995,"Coal"
"19935","ZAF",-26.0314,29.6014,"Coal"
"19947","ZAF",-26.1158,28.194,"Coal"
"19948","ZAF",-26.088,28.9689,"Coal"
"19953","ZAF",-26.0899,29.4725,"Coal"
"19956","ZAF",-26.254,29.1801,"Coal"
"19957","ZAF",-25.9194,28.9156,"Coal"
"19959","ZAF",-26.7403,27.975,"Coal"
"19966","ZAF",-27.0955,29.7706,"Coal"
"19968","ZAF",-23.6678,27.6128,"Coal"
"19969","ZAF",-26.2804,29.1423,"Coal"
"19977","ZAF",-33.0274,27.8838,"Gas"
"19978","ZAF",-25.7584,28.1467,"Coal"
"19983","ZAF",-25.555,28.2376,"Coal"
"19995","ZAF",-26.7767,29.3527,"Coal"
"20005","KOR",37.2952,126.7788,"Gas"
"20006","KOR",37.3936,126.9671,"Gas"
"20007","KOR",36.9909,126.7135,"Gas"
"20011","KOR",36.3951,126.486,"Gas"
"20012","KOR",36.402,126.49,"Coal"
"20014","KOR",37.5225,126.764,"Gas"
"20015","KOR",36.959,126.7825,"Gas"
"20017","KOR",33.537,126.5974,"Coal"
"20018","KOR",37.4805,129.1433,"Coal"
"20019","KOR",37.3642,127.1482,"Gas"
"20020","KOR",35.0851,129.0003,"Gas"
"20028","KOR",35.8819,128.7051,"Gas"
"20029","KOR",37.0108,126.4099,"Gas"
"20031","KOR",37.0543,126.5133,"Coal"
"20033","KOR",37.903,127.09,"Gas"
"20035","KOR",37.4863,129.1473,"Coal"
"20036","KOR",36.0352,129.4011,"Gas"
"20047","KOR",35.9836,126.7307,"Gas"
"20049","KOR",34.9073,127.7449,"Gas"
"20050","KOR",34.9105,127.7424,"Gas"
"20051","KOR",34.9512,127.8213,"Coal"
